LAT, LON, Pop 
47.04878696,15.40517417,2
47.04968449,15.40526681,19
47.04872137,15.40648632,8
47.04961889,15.40657899,16
47.05058201,15.40535946,3
47.05147954,15.40545211,16
47.05237707,15.40554476,23
47.05051642,15.40667166,58
47.05141394,15.40676433,48
47.05231147,15.40685701,7
47.05340574,15.40301288,26
47.05430327,15.4031055,12
47.05334017,15.40432515,37
47.0542377,15.40441779,74
47.05520079,15.40319812,8
47.05609832,15.40329075,3
47.05513522,15.40451044,11
47.05603275,15.40460309,4
47.05327459,15.40563742,46
47.05417211,15.40573008,2
47.05320899,15.40694969,58
47.05410651,15.40704237,14
47.05506964,15.40582275,53
47.05596716,15.40591542,8
47.05500404,15.40713506,45
47.05590156,15.40722775,26
47.04865576,15.40779847,6
47.04955328,15.40789116,54
47.05045081,15.40798385,4
47.05134833,15.40807655,9
47.05224585,15.40816924,29
47.05038518,15.40929604,8
47.0512827,15.40938876,5
47.05218022,15.40948148,4
47.04852449,15.41042277,2
47.04942202,15.4105155,32
47.04845884,15.41173491,29
47.04935636,15.41182766,26
47.05031954,15.41060823,77
47.05121706,15.41070097,7
47.05211458,15.41079372,2
47.05025388,15.41192042,34
47.0511514,15.41201318,5
47.05204892,15.41210595,66
47.05314338,15.40826195,13
47.0540409,15.40835465,103
47.05307774,15.40957421,34
47.05397526,15.40966694,55
47.05493842,15.40844737,3
47.05583594,15.40854008,12
47.05487278,15.40975967,43
47.0557703,15.40985241,5
47.0530121,15.41088646,18
47.05390962,15.41097921,49
47.05294643,15.41219872,127
47.05384395,15.41229149,4
47.05570465,15.41116473,4
47.05474147,15.41238427,4
47.05563899,15.41247705,3
47.05699585,15.40338338,37
47.05789337,15.40347601,27
47.05693027,15.40469574,58
47.0578278,15.40478839,101
47.0587909,15.40356865,86
47.05968842,15.40366129,23
47.05872532,15.40488105,7
47.05962284,15.40497372,16
47.05686468,15.40600809,25
47.05776221,15.40610077,16
47.05679908,15.40732045,95
47.0576966,15.40741315,112
47.05865973,15.40619346,7
47.05859412,15.40750585,34
47.06058594,15.40375394,39
47.06148346,15.40384659,6
47.06238099,15.40393924,1
47.06327851,15.4040319,63
47.06417603,15.40412456,72
47.06135229,15.40647153,76
47.06128668,15.40778399,16
47.06224981,15.40656423,1
47.05673346,15.4086328,7
47.05666782,15.40994515,8
47.05660217,15.41125749,8
47.0565365,15.41256984,225
47.05743402,15.41266263,15
47.06301608,15.40928195,31
47.04839316,15.41304705,1
47.04832748,15.41435918,9
47.04929068,15.41313982,15
47.04922499,15.41445198,17
47.04826177,15.41567131,34
47.0501882,15.4132326,92
47.05012251,15.41454478,2
47.05108572,15.41332539,14
47.05198324,15.41341817,14
47.05102003,15.41463759,39
47.0500568,15.41585696,9
47.05095432,15.41594979,95
47.05185184,15.41604262,4
47.04819605,15.41698344,96
47.04909357,15.41707629,26
47.04813032,15.41829557,17
47.04902783,15.41838844,4
47.04999108,15.41716913,60
47.0508886,15.41726198,44
47.05178611,15.41735484,5
47.04992534,15.4184813,100
47.05082286,15.41857418,256
47.05172037,15.41866705,10
47.05377827,15.41360376,5
47.05371258,15.41491603,8
47.05274935,15.41613546,217
47.05364686,15.4162283,1
47.05467579,15.41369656,23
47.0555733,15.41378937,38
47.0555076,15.41510168,19
47.05544189,15.41641399,9
47.05268362,15.4174477,207
47.05358114,15.41754056,7
47.05447865,15.41763343,6
47.05537616,15.4177263,17
47.05531041,15.4190386,4
47.04896208,15.41970058,10
47.0479988,15.42091981,71
47.04889631,15.42101272,18
47.05165461,15.41997927,44
47.04979382,15.42110564,10
47.05069133,15.42119856,2
47.04786721,15.42354405,4
47.04876472,15.423637,20
47.04972803,15.4224178,33
47.05062554,15.42251074,205
47.05152305,15.42260368,87
47.04966223,15.42372996,14
47.05055974,15.42382292,40
47.05145725,15.42391589,113
47.05255212,15.42007217,5
47.05344963,15.42016508,6
47.05248635,15.4213844,108
47.05338386,15.42147733,2
47.05434714,15.42025799,4
47.05524465,15.42035091,14
47.05428137,15.42157027,2
47.05242056,15.42269663,21
47.05331807,15.42278958,16
47.05235475,15.42400886,17
47.05325226,15.42410183,116
47.05511308,15.4229755,103
47.05414976,15.42419481,10
47.05504727,15.42428779,51
47.05647082,15.41388217,1
47.05640512,15.41519451,18
47.05736833,15.41397499,254
47.05730263,15.41528735,18
47.05723691,15.4165997,31
47.05820014,15.41538018,3
47.05916336,15.41416062,2
47.05909766,15.41547303,136
47.05813443,15.41669256,12
47.05903194,15.41678543,15
47.05627367,15.41781917,33
47.05717118,15.41791205,13
47.05620792,15.4191315,2
47.05806869,15.41800494,75
47.0589662,15.41809782,115
47.06006087,15.41425345,6
47.06082696,15.41697117,97
47.05986371,15.41819072,18
47.06338798,15.41987483,8
47.05614216,15.42044383,39
47.05703967,15.42053675,51
47.05697389,15.42184909,23
47.05793717,15.42062968,14
47.05883468,15.42072261,31
47.05787139,15.42194204,93
47.0587689,15.422035,63
47.05601058,15.42306846,31
47.05690809,15.42316143,107
47.05594477,15.42438078,74
47.05684228,15.42447377,21
47.05780559,15.42325441,15
47.0587031,15.42334738,45
47.05773978,15.42456677,2
47.05863728,15.42465976,122
47.06056391,15.42222092,40
47.06332221,15.42118733,16
47.06235891,15.42240686,48
47.05953479,15.42475277,137
47.06043229,15.42484577,64
47.06132979,15.42493879,38
47.06222729,15.4250318,29
47.06312479,15.42512482,14
47.03517042,15.42486672,126
47.03420708,15.42608555,4
47.03510459,15.42617851,21
47.0360021,15.42627148,133
47.03689962,15.42636444,16
47.03593626,15.42758329,52
47.0358704,15.4288951,1
47.03683377,15.42767628,321
47.03676791,15.42898811,175
47.03779713,15.42645741,8
47.03869464,15.42655039,199
47.03773128,15.42776927,8
47.03766541,15.42908113,170
47.03862879,15.42786227,20
47.03856292,15.42917415,2
47.03484112,15.43142566,28
47.03298019,15.4325513,154
47.03201677,15.43376995,15
47.0338777,15.43264437,30
47.03381178,15.43395612,10
47.03580452,15.43020691,4
47.03670203,15.43029994,6
47.03663613,15.43161177,2
47.03759953,15.43039298,14
47.03849704,15.43048602,14
47.03753364,15.43170483,3
47.03843114,15.43179789,7
47.03657022,15.43292359,156
47.03560679,15.43414231,55
47.03650429,15.43423541,49
47.03746773,15.43301667,187
47.03836523,15.43310976,30
47.0374018,15.43432852,9
47.0382993,15.43442163,9
47.0405555,15.42542443,55
47.04145301,15.42551739,8
47.04235052,15.42561036,37
47.04324803,15.42570334,30
47.03959215,15.42664337,63
47.04048966,15.42673635,17
47.04138717,15.42682934,253
47.0395263,15.42795527,11
47.03946043,15.42926717,20
47.04042381,15.42804828,15
47.04132131,15.42814129,24
47.04035794,15.4293602,22
47.04125545,15.42945323,1
47.04228468,15.42692233,92
47.04318219,15.42701533,49
47.04221882,15.4282343,17
47.04311633,15.42832732,51
47.04305046,15.42963931,32
47.04690389,15.42476319,73
47.04580885,15.4286064,3
47.04574297,15.42991846,243
47.04664047,15.43001151,25
47.03939455,15.43057907,11
47.04029205,15.43067212,7
47.04118956,15.43076517,8
47.03932865,15.43189096,150
47.04022615,15.43198403,52
47.04112366,15.43207711,7
47.04208706,15.43085823,7
47.04298457,15.4309513,42
47.04202116,15.43217019,18
47.04291866,15.43226328,4
47.03926273,15.43320285,231
47.04016024,15.43329595,150
47.04105774,15.43338905,6
47.0391968,15.43451474,291
47.04009431,15.43460786,22
47.04099181,15.43470098,14
47.04195524,15.43348215,21
47.04285274,15.43357526,12
47.04188931,15.4347941,6
47.04381617,15.43235637,32
47.04471367,15.43244946,110
47.04650867,15.43263566,5
47.04464775,15.43376149,56
47.04554525,15.4338546,81
47.03464334,15.43536099,3
47.03457739,15.43667276,88
47.03444543,15.43929629,2
47.03554085,15.4354541,3
47.03643835,15.43554723,1
47.03547489,15.4367659,2
47.03637239,15.43685904,159
47.03733585,15.43564036,30
47.03823336,15.43573349,5
47.03726989,15.43695219,57
47.03816739,15.43704535,2
47.03534293,15.43938947,14
47.03624043,15.43948266,7
47.03810142,15.4383572,11
47.03713793,15.43957586,6
47.03803542,15.43966906,54
47.03437942,15.44060805,181
47.03334987,15.44313831,4
47.03424737,15.44323156,17
47.03527692,15.44070126,149
47.03790339,15.44229275,51
47.03514487,15.44332481,17
47.03507881,15.44463659,206
47.03913086,15.43582662,6
47.04002836,15.43591976,36
47.04092586,15.43601291,282
47.03906489,15.4371385,17
47.03996239,15.43723167,25
47.04182336,15.43610606,15
47.04272086,15.43619921,8
47.04175739,15.437418,4
47.04265489,15.43751118,11
47.03899892,15.43845038,241
47.03989641,15.43854357,6
47.04079391,15.43863676,4
47.03893292,15.43976226,45
47.03983042,15.43985546,19
47.04541335,15.43647869,37
47.04534738,15.43779073,7
47.04142732,15.4439777,52
47.04136126,15.44528963,12
47.04225875,15.44538294,9
47.04129518,15.44660156,6
47.04219267,15.44669489,24
47.04315624,15.44547625,23
47.04411979,15.44425757,70
47.04405373,15.44556957,3
47.04309016,15.44678822,6
47.04398764,15.44688156,33
47.04501728,15.44435087,18
47.04495121,15.44566289,183
47.04591477,15.44444417,114
47.0458487,15.44575621,10
47.04488513,15.4469749,187
47.04578262,15.44706825,70
47.0478014,15.42485616,30
47.04869891,15.42494914,45
47.04773557,15.42616827,14
47.04863307,15.42626127,9
47.04959641,15.42504212,4
47.05049392,15.4251351,22
47.05139142,15.42522809,11
47.04953058,15.42635427,10
47.05042808,15.42644728,24
47.05132559,15.42654029,22
47.04766972,15.42748037,7
47.04856722,15.42757339,80
47.04760386,15.42879248,1
47.04850136,15.42888552,6
47.04946473,15.42766642,3
47.05036223,15.42775945,16
47.05125974,15.42785248,16
47.04939886,15.42897857,1
47.04933298,15.43029071,7
47.05029637,15.42907162,82
47.05119387,15.42916467,174
47.05023048,15.43038378,36
47.05112798,15.43047686,9
47.05228893,15.42532108,15
47.05318643,15.42541408,81
47.05222309,15.4266333,71
47.0531206,15.42672632,1
47.05408394,15.42550708,178
47.05498144,15.42560008,10
47.0540181,15.42681934,22
47.0549156,15.42691237,8
47.05215724,15.42794552,100
47.05305474,15.42803856,23
47.05209137,15.42925773,22
47.05202548,15.43056994,12
47.05298887,15.4293508,73
47.05292298,15.43066303,14
47.05395224,15.4281316,14
47.05388637,15.42944386,11
47.05382048,15.43075612,17
47.05471798,15.43084921,46
47.04740617,15.43272877,75
47.04830367,15.43282188,32
47.04926708,15.43160285,36
47.05016458,15.43169595,6
47.05106208,15.43178905,6
47.04920117,15.43291499,49
47.05009867,15.43300811,4
47.05099617,15.43310123,15
47.04823774,15.43413399,15
47.0472743,15.43535294,7
47.0481718,15.4354461,111
47.04913524,15.43422713,1
47.05003274,15.43432027,71
47.05093024,15.43441341,4
47.05195958,15.43188215,87
47.05285708,15.43197526,16
47.05189366,15.43319436,91
47.05279116,15.43328749,217
47.05375458,15.43206837,149
47.05465208,15.43216149,21
47.05182773,15.43450656,95
47.05587895,15.42569309,8
47.05677645,15.4257861,12
47.0558131,15.4270054,4
47.0567106,15.42709844,10
47.05767395,15.42587912,197
47.05857145,15.42597214,59
47.05850561,15.42728452,3
47.05657887,15.42972309,245
47.05754224,15.42850383,35
47.05843974,15.42859689,61
47.05747637,15.42981617,49
47.05741047,15.43112852,24
47.05837386,15.42990926,6
47.05830797,15.43122163,44
47.05940311,15.42737757,51
47.06216145,15.42634427,7
47.06305895,15.42643731,18
47.0611981,15.42756367,8
47.0620956,15.42765673,125
47.0629931,15.4277498,20
47.05927136,15.43000235,35
47.05920547,15.43131474,12
47.06016886,15.43009545,154
47.06010296,15.43140786,125
47.06106635,15.43018855,45
47.06196385,15.43028166,53
47.06100046,15.43150099,49
47.06189795,15.43159411,74
47.06286134,15.43037476,7
47.06279544,15.43168724,27
47.05554957,15.43225461,52
47.05638114,15.43366005,9
47.05734456,15.43244086,19
47.05824206,15.43253399,117
47.05727864,15.4337532,18
47.05817613,15.43384636,13
47.05541771,15.43487919,3
47.05714674,15.43637787,3
47.05804423,15.43647107,142
47.05913955,15.43262713,69
47.06003705,15.43272027,73
47.05907363,15.43393951,101
47.05997112,15.43403268,4
47.06093454,15.43281342,128
47.06183203,15.43290657,260
47.06272953,15.43299972,63
47.06086861,15.43412584,18
47.05894172,15.43656427,77
47.05983921,15.43665748,10
47.0607367,15.43675069,1
47.06253168,15.43693713,30
47.04701037,15.44060127,15
47.05066635,15.4396621,38
47.05060034,15.44097426,43
47.05162984,15.43844315,2
47.05252733,15.43853637,16
47.0543883,15.43741056,14
47.05342482,15.43862959,14
47.05432231,15.43872282,40
47.05156384,15.43975534,3
47.05246133,15.43984858,15
47.05149783,15.44106752,79
47.05239532,15.44116079,6
47.05335882,15.43994183,31
47.05425631,15.44003508,30
47.05329281,15.44125406,29
47.05419029,15.44134733,47
47.04963682,15.44219315,4
47.05053431,15.44228643,89
47.04867329,15.44341199,18
47.04957078,15.44350529,19
47.04681226,15.44453748,4
47.04674619,15.44584954,2
47.04764368,15.44594287,13
47.0466801,15.4471616,4
47.04757759,15.44725496,36
47.05033613,15.44622289,9
47.05232929,15.442473,52
47.05226324,15.4437852,111
47.05322677,15.44256629,55
47.05412426,15.44265958,44
47.05316073,15.44387851,32
47.05405821,15.44397183,3
47.05129969,15.44500407,11
47.05123362,15.44631624,3
47.05219718,15.4450974,5
47.05116753,15.44762842,1
47.05206501,15.44772179,91
47.05309466,15.44519073,79
47.05302859,15.44650295,55
47.05399215,15.44528407,12
47.05296249,15.44781517,2
47.05528579,15.43750377,55
47.05618328,15.43759698,19
47.0552198,15.43881605,24
47.05611729,15.43890929,14
47.05708077,15.4376902,11
47.05797826,15.43778342,33
47.05701478,15.43900253,43
47.05791227,15.43909577,23
47.0551538,15.44012833,3
47.05605129,15.44022159,103
47.05508778,15.44144061,57
47.05598527,15.44153389,9
47.05694877,15.44031485,5
47.05784626,15.44040812,13
47.05688275,15.44162717,51
47.05778024,15.44172046,188
47.05887575,15.43787665,162
47.05977324,15.43796988,45
47.05880976,15.43918902,13
47.05970724,15.43928227,5
47.06067072,15.43806311,4
47.06156821,15.43815635,141
47.0624657,15.43824959,74
47.06060473,15.43937553,48
47.06150222,15.43946879,22
47.0623997,15.43956205,104
47.05874375,15.44050139,3
47.05964124,15.44059466,37
47.05867773,15.44181375,12
47.06053872,15.44068794,4
47.06143621,15.44078122,12
47.06233369,15.44087451,18
47.06226766,15.44218696,20
47.05591923,15.44284618,28
47.0549557,15.44406515,30
47.05585318,15.44415847,15
47.05681672,15.44293949,5
47.0577142,15.4430328,44
47.05675067,15.4442518,22
47.05764815,15.44434514,50
47.05488963,15.44537742,12
47.05578712,15.44547076,14
47.05758208,15.44565747,139
47.05861169,15.44312611,5
47.05854563,15.44443847,135
47.05944311,15.44453182,21
47.06040665,15.44331276,7
47.06130414,15.44340608,4
47.06220162,15.44349942,135
47.0603406,15.44462516,10
47.06123808,15.44471851,33
47.06213556,15.44481186,17
47.05847956,15.44575083,2
47.05937704,15.44584419,54
47.05931095,15.44715657,78
47.05924485,15.44846894,4
47.061172,15.44603093,34
47.06020843,15.44724996,13
47.06110591,15.44734335,1
47.06206948,15.44612431,138
47.06200339,15.44743675,39
47.06103981,15.44865577,93
47.06193728,15.44874919,16
47.06507355,15.40421723,7
47.06597107,15.4043099,10
47.06500796,15.40552979,8
47.06590548,15.40562248,47
47.06686859,15.40440258,40
47.06776611,15.40449526,18
47.066803,15.40571518,20
47.06770052,15.40580788,6
47.06956114,15.40468063,54
47.06859804,15.40590059,8
47.07045866,15.40477332,42
47.07135618,15.40486601,5
47.07039307,15.40608601,264
47.07129058,15.40617873,6
47.06853243,15.40721324,71
47.06942994,15.40730597,61
47.06846681,15.40852588,4
47.06936432,15.40861863,61
47.07032746,15.4073987,13
47.07122497,15.40749144,21
47.07026184,15.40871139,15
47.07115935,15.40880415,7
47.06647483,15.41227816,1
47.0701962,15.41002408,39
47.07089669,15.41405497,1
47.07225369,15.40495871,136
47.07315121,15.40505141,17
47.07404872,15.40514412,35
47.0721881,15.40627145,10
47.07308561,15.40636418,19
47.07398313,15.40645691,20
47.07494624,15.40523683,8
47.07584375,15.40532955,4
47.07488064,15.40654964,15
47.07577815,15.40664238,11
47.07212249,15.40758419,54
47.07302,15.40767693,35
47.07391751,15.40776969,2
47.07205686,15.40889692,11
47.07295437,15.40898969,9
47.07385188,15.40908246,13
47.07481502,15.40786244,27
47.07571254,15.4079552,73
47.07474939,15.40917524,65
47.0756469,15.40926802,17
47.07674126,15.40542227,131
47.07763878,15.40551499,127
47.07667566,15.40673512,24
47.07757317,15.40682786,5
47.07853629,15.40560772,6
47.0794338,15.40570045,17
47.07847069,15.40692061,99
47.0793682,15.40701337,24
47.07750756,15.40814073,26
47.07654441,15.40936081,13
47.07744192,15.4094536,9
47.07840507,15.40823351,7
47.07930257,15.40832628,20
47.07833943,15.4095464,23
47.07923694,15.4096392,42
47.07199122,15.41020965,1
47.07288873,15.41030244,89
47.07378624,15.41039524,5
47.07192556,15.41152238,117
47.07372058,15.41170801,5
47.07468375,15.41048804,55
47.07185988,15.4128351,43
47.07275739,15.41292794,14
47.0736549,15.41302078,4
47.07179419,15.41414782,67
47.0726917,15.41424068,12
47.07647876,15.41067365,77
47.07737627,15.41076647,2
47.0764131,15.41198649,14
47.0773106,15.41207933,15
47.07827378,15.41085928,87
47.07820811,15.41217217,16
47.07634742,15.41329933,1
47.07724492,15.41339218,11
47.07814243,15.41348505,22
47.06428549,15.41996776,99
47.06518299,15.4200607,15
47.06704376,15.41893399,179
47.06608049,15.42015364,11
47.066978,15.42024659,6
47.06903597,15.41518192,66
47.06980202,15.41790013,4
47.07069953,15.41799305,6
47.06794126,15.41902692,11
47.06883877,15.41911985,26
47.0678755,15.42033954,18
47.068773,15.42043249,21
47.06973627,15.41921279,16
47.07063377,15.41930573,29
47.0696705,15.42052545,29
47.070568,15.42061842,84
47.06421971,15.42128029,235
47.06511721,15.42137325,28
47.06415392,15.42259281,20
47.06691222,15.42155918,234
47.06594892,15.42277878,62
47.06684642,15.42287177,11
47.06408811,15.42390533,20
47.06498561,15.42399833,18
47.06402229,15.42521784,16
47.06491979,15.42531087,19
47.06588311,15.42409134,23
47.06678061,15.42418436,46
47.06581729,15.4254039,66
47.06671478,15.42549694,1
47.06780972,15.42165215,16
47.06870722,15.42174513,14
47.06774392,15.42296476,15
47.06864142,15.42305776,31
47.06960472,15.42183811,19
47.07050222,15.4219311,2
47.06953892,15.42315077,26
47.07043642,15.42324377,13
47.06767811,15.42427737,13
47.06857561,15.42437039,23
47.06761228,15.42558998,71
47.06850978,15.42568302,21
47.06947311,15.42446342,142
47.0703706,15.42455645,6
47.06940728,15.42577607,14
47.07172849,15.41546054,19
47.07435528,15.41705198,72
47.07428953,15.41836476,20
47.07518703,15.4184577,106
47.07153127,15.41939868,3
47.07242878,15.41949163,3
47.07332628,15.41958458,37
47.0714655,15.42071138,23
47.072363,15.42080435,7
47.0732605,15.42089733,113
47.07422378,15.41967753,35
47.07512128,15.4197705,3
47.074158,15.42099031,14
47.0750555,15.42108329,5
47.07615028,15.41723782,40
47.07704778,15.41733074,113
47.07608454,15.41855064,18
47.07698204,15.41864359,4
47.07877703,15.41882949,46
47.07601877,15.41986346,1
47.07691627,15.41995643,30
47.075953,15.42117628,55
47.0768505,15.42126927,18
47.07781377,15.4200494,39
47.07871127,15.42014238,257
47.07774799,15.42136227,14
47.07864549,15.42145527,142
47.07139972,15.42202409,24
47.07319472,15.42221008,3
47.07133392,15.42333679,16
47.07223141,15.4234298,69
47.07312891,15.42352282,98
47.07409221,15.42230308,4
47.07498971,15.42239608,6
47.07402641,15.42361585,160
47.0749239,15.42370887,2
47.0712681,15.42464948,123
47.0721656,15.42474252,13
47.07306309,15.42483556,5
47.07120227,15.42596218,29
47.07209976,15.42605524,213
47.07396059,15.42492861,3
47.07485808,15.42502166,9
47.07389475,15.42624137,20
47.07479224,15.42633444,10
47.07588721,15.42248909,166
47.0758214,15.42380191,24
47.0776822,15.42267513,12
47.07857969,15.42276815,2
47.07761639,15.42398798,6
47.07851388,15.42408103,3
47.07665307,15.42520777,18
47.07568973,15.42642752,29
47.07658723,15.4265206,19
47.07755056,15.42530084,81
47.07748472,15.42661369,15
47.08033131,15.40579319,7
47.08122882,15.40588593,31
47.08026571,15.40710613,35
47.08116321,15.40719889,92
47.08212633,15.40597867,121
47.08302384,15.40607142,22
47.08206072,15.40729166,139
47.08295823,15.40738443,32
47.08020008,15.40841906,126
47.08109759,15.40851185,121
47.08013444,15.409732,209
47.08103195,15.40982481,225
47.0819951,15.40860464,49
47.08289261,15.40869743,4
47.08282696,15.41001043,13
47.08392135,15.40616417,86
47.08481886,15.40625693,19
47.08385574,15.4074772,19
47.08379011,15.40879023,8
47.08372447,15.41010325,136
47.08641698,15.41038173,20
47.08731448,15.41047457,30
47.08076923,15.4150766,11
47.08262994,15.41394942,87
47.08166673,15.4151695,83
47.08256424,15.41526241,38
47.08359313,15.41272929,111
47.08449064,15.41282216,103
47.08538814,15.41291503,23
47.08635132,15.41169482,11
47.08724882,15.41178768,68
47.08628564,15.4130079,12
47.08718314,15.41310078,20
47.08352744,15.4140423,12
47.08442494,15.41413519,180
47.08532244,15.41422809,16
47.08346174,15.41535531,7
47.08525673,15.41554114,4
47.08711744,15.41441389,1
47.08615423,15.41563406,262
47.08705173,15.41572699,25
47.08924077,15.40803393,11
47.0902039,15.40681355,50
47.0911014,15.40690634,184
47.09013828,15.40812674,4
47.09103578,15.40821954,11
47.08827764,15.40925427,224
47.08917514,15.40934709,18
47.08821199,15.41056741,11
47.08910949,15.41066025,166
47.09007264,15.40943992,52
47.09097014,15.40953275,1
47.09199891,15.40699913,1
47.09289641,15.40709192,32
47.09193328,15.40831236,15
47.09283079,15.40840517,1
47.09379391,15.40718472,1
47.09469142,15.40727752,121
47.09558892,15.40737032,93
47.09372829,15.40849799,41
47.09462579,15.40859081,3
47.09552329,15.40868364,2
47.09186764,15.40962558,41
47.09276515,15.40971842,5
47.09269949,15.41103167,36
47.09366265,15.40981126,50
47.09456015,15.40990411,56
47.09545765,15.40999696,27
47.09359699,15.41112453,38
47.09449449,15.4112174,3
47.08814632,15.41188054,6
47.08808064,15.41319367,35
47.08897814,15.41328656,8
47.08987564,15.41337945,19
47.09077313,15.41347235,184
47.08801494,15.41450679,23
47.08891244,15.41459971,15
47.08794923,15.41581992,10
47.08884672,15.41591285,45
47.08980994,15.41469262,29
47.09070743,15.41478554,175
47.08974422,15.41600579,25
47.09064171,15.41609873,222
47.09173632,15.41225203,111
47.09263382,15.41234491,11
47.09167063,15.41356525,15
47.09256813,15.41365815,83
47.09353131,15.4124378,21
47.09532631,15.41262358,10
47.09346562,15.41375106,4
47.09436312,15.41384397,28
47.09526062,15.41393689,19
47.09160493,15.41487846,24
47.09250242,15.41497139,19
47.09153921,15.41619167,14
47.0924367,15.41628462,156
47.09339992,15.41506432,11
47.09519491,15.41525019,23
47.09423169,15.41647053,4
47.07974028,15.41760954,1
47.08070351,15.41638954,1
47.08063778,15.41770248,16
47.07967453,15.41892245,11
47.08057203,15.41901542,11
47.08160101,15.41648246,423
47.08153528,15.41779542,168
47.08249851,15.41657539,42
47.08146953,15.41910838,21
47.08236702,15.41920135,11
47.07960877,15.42023536,8
47.08050626,15.42032835,18
47.07954298,15.42154827,47
47.08044048,15.42164128,110
47.08140376,15.42042134,17
47.08230125,15.42051433,95
47.08133797,15.42173429,28
47.08223547,15.4218273,28
47.08339601,15.41666832,6
47.08429351,15.41676126,5
47.08333027,15.41798133,89
47.08422777,15.41807428,24
47.08519101,15.4168542,14
47.08512527,15.41816725,70
47.08326452,15.41929433,35
47.08416201,15.41938731,283
47.08505951,15.41948029,7
47.0860885,15.41694714,13
47.086986,15.41704009,234
47.085957,15.41957328,24
47.0868545,15.41966627,122
47.08319875,15.42060733,41
47.08409624,15.42070033,3
47.08499374,15.42079334,30
47.08313296,15.42192033,2
47.08403045,15.42201335,76
47.08492795,15.42210638,51
47.08589123,15.42088635,10
47.08678872,15.42097936,7
47.08582544,15.42219941,107
47.08672293,15.42229245,75
47.07947719,15.42286117,39
47.08037468,15.4229542,3
47.08030887,15.42426713,7
47.08127217,15.42304724,9
47.08216967,15.42314028,1
47.08120636,15.42436018,25
47.08210385,15.42445324,1
47.07934554,15.42548697,6
47.08024304,15.42558005,346
47.0792797,15.42679987,6
47.08017719,15.42689296,19
47.08114053,15.42567313,42
47.08203802,15.42576621,1
47.08107468,15.42698607,58
47.08197217,15.42707917,7
47.08306716,15.42323332,11
47.08396465,15.42332636,2
47.08486214,15.42341942,26
47.08300134,15.42454631,4
47.08479632,15.42473245,46
47.08575963,15.42351247,237
47.08665712,15.42360553,29
47.0865913,15.42491861,18
47.08293551,15.4258593,91
47.08473048,15.42604548,4
47.08286966,15.42717228,14
47.08376714,15.42726539,426
47.08466463,15.42735851,32
47.08562797,15.42613858,8
47.08652546,15.42623169,29
47.08556212,15.42745163,118
47.0864596,15.42754476,59
47.0878835,15.41713304,19
47.08781775,15.41844615,32
47.08878099,15.41722599,65
47.08871525,15.41853913,65
47.08775199,15.41975927,4
47.08864948,15.41985227,78
47.08967849,15.41731895,39
47.08961274,15.41863211,2
47.09057598,15.41741192,7
47.09051023,15.4187251,26
47.08954697,15.41994527,90
47.09044447,15.42003828,7
47.08768621,15.42107238,88
47.08762042,15.42238549,4
47.08948119,15.42125843,17
47.09037869,15.42135146,3
47.09147347,15.41750488,7
47.09140772,15.41881809,3
47.09237097,15.41759785,43
47.09230522,15.41891108,9
47.09134196,15.42013129,68
47.09506344,15.41787679,26
47.09499769,15.41919009,163
47.09493192,15.42050338,15
47.09217366,15.42153753,71
47.09121038,15.42275769,5
47.09210786,15.42285075,11
47.09307115,15.42163057,50
47.09396864,15.42172362,204
47.09486613,15.42181667,3
47.09300535,15.42294382,63
47.09390284,15.42303689,35
47.09480032,15.42312996,12
47.0884521,15.42379166,86
47.08748879,15.42501169,86
47.08838627,15.42510478,8
47.09024707,15.4239778,12
47.08928376,15.42519788,2
47.09018125,15.42529097,184
47.08742294,15.42632479,30
47.08832043,15.4264179,42
47.08735709,15.42763789,52
47.08825457,15.42773102,4
47.08921792,15.42651102,2
47.0901154,15.42660414,19
47.08915206,15.42782416,149
47.09004954,15.4279173,45
47.09114456,15.42407088,37
47.09204205,15.42416397,15
47.09107873,15.42538408,99
47.09197622,15.42547718,172
47.09293953,15.42425706,16
47.09383702,15.42435015,21
47.09377119,15.4256634,2
47.09101289,15.42669726,80
47.09191037,15.42679039,10
47.09094702,15.42801045,109
47.09184451,15.4281036,3
47.09280785,15.42688352,8
47.09460282,15.4270698,173
47.09363947,15.42828991,112
47.09453695,15.42838307,6
47.06395645,15.42653036,26
47.06485395,15.42662341,24
47.06575145,15.42671646,21
47.06664894,15.42680952,39
47.06568559,15.42802901,14
47.06658308,15.42812209,24
47.06382473,15.42915537,3
47.06472222,15.42924847,154
47.06375884,15.43046788,2
47.06369294,15.43178038,3
47.06465633,15.43056099,20
47.06459043,15.43187352,240
47.06561971,15.42934157,45
47.06651721,15.42943467,156
47.06555383,15.43065411,53
47.06548792,15.43196666,40
47.06645132,15.43074724,33
47.06638541,15.43205981,30
47.06754644,15.42690258,31
47.06844393,15.42699565,39
47.06748058,15.42821518,4
47.06837807,15.42830827,10
47.06934143,15.42708872,5
47.07023892,15.42718179,29
47.06927557,15.42840136,19
47.07017306,15.42849446,12
47.0674147,15.42952778,46
47.06734881,15.43084037,5
47.0672829,15.43215296,27
47.0682463,15.4309335,1
47.06818039,15.43224611,111
47.06920969,15.429714,66
47.07010718,15.42980712,45
47.06914379,15.43102664,19
47.06907788,15.43233927,5
47.07004128,15.43111978,4
47.06997537,15.43243244,16
47.06362702,15.43309288,107
47.06452451,15.43318604,28
47.06445857,15.43449855,7
