LAT, LON, Pop 
48.13569605,16.25501994,22
48.13666826,16.25379165,11
48.13756434,16.25390239,27
48.13659214,16.2551307,124
48.13748822,16.25524146,24
48.13472383,16.25624818,17
48.13464768,16.25758718,4
48.13554377,16.25769798,17
48.136516,16.25646974,34
48.13741208,16.25658053,52
48.13643985,16.25780878,25
48.13733593,16.25791959,30
48.13009111,16.25837213,49
48.13098719,16.25848293,570
48.13188328,16.25859373,39
48.13091102,16.25982182,127
48.1318071,16.25993265,7
48.13277936,16.25870454,34
48.13367544,16.25881535,50
48.13270318,16.26004348,1
48.13359926,16.26015431,358
48.13083482,16.26116071,33
48.1317309,16.26127156,26
48.13165469,16.26261047,197
48.13262698,16.26138241,217
48.13352306,16.26149327,14
48.13255077,16.26272135,14
48.13247454,16.26406028,321
48.13344684,16.26283223,60
48.13337061,16.26417118,14
48.13457152,16.25892617,156
48.1354676,16.25903699,85
48.13449533,16.26026516,275
48.13539141,16.260376,38
48.13636368,16.25914782,290
48.13725975,16.25925865,20
48.13628749,16.26048685,23
48.13441913,16.26160414,171
48.13531521,16.26171501,30
48.13434292,16.26294312,455
48.13426669,16.2642821,58
48.13523899,16.26305401,37
48.13516276,16.26439301,126
48.13621129,16.26182588,42
48.13613507,16.26316491,39
48.13605883,16.26450393,601
48.13703114,16.26327581,13
48.1369549,16.26461486,16
48.13329437,16.26551013,42
48.13419044,16.26562107,28
48.13508651,16.26573201,119
48.13411417,16.26696004,256
48.13501024,16.267071,237
48.13598258,16.26584295,322
48.13687865,16.2659539,198
48.13590631,16.26718197,294
48.13680238,16.26729294,171
48.13403789,16.268299,1
48.13493396,16.26840999,25
48.1339616,16.26963796,1
48.13485766,16.26974898,124
48.13583003,16.26852098,320
48.1367261,16.26863198,178
48.13575373,16.26985999,62
48.1366498,16.26997101,9
48.1388408,16.2473176,216
48.13876476,16.24865671,23
48.1386887,16.24999582,156
48.13861263,16.25133493,37
48.13853653,16.25267403,69
48.13943262,16.25278476,119
48.13846043,16.25401313,36
48.1383843,16.25535223,322
48.13830816,16.25669132,57
48.13920424,16.25680211,90
48.138232,16.25803041,25
48.13912808,16.25814123,293
48.14002416,16.25825205,168
48.14092024,16.25836288,9
48.14181632,16.25847371,142
48.14383692,16.2546777,12
48.14376079,16.25601694,201
48.144733,16.25478848,275
48.14562908,16.25489926,4
48.14465686,16.25612774,38
48.14555294,16.25623855,63
48.14368464,16.25735617,283
48.14271239,16.25858455,241
48.14360847,16.2586954,11
48.14458071,16.257467,24
48.14547679,16.25757783,106
48.14450454,16.25880625,27
48.14540062,16.2589171,75
