LAT, LON, Pop 
48.23989749,14.32978955,7
48.23894678,14.33105638,120
48.23984475,14.33113334,44
48.24079546,14.32986649,271
48.24169343,14.32994344,28
48.24259139,14.33002039,140
48.24074272,14.33121031,23
48.24253865,14.33136425,95
48.2436475,14.32606567,70
48.2435948,14.32740956,115
48.24449277,14.32748647,57
48.24354209,14.32875345,24
48.24444006,14.32883038,13
48.24544344,14.32621944,66
48.24539074,14.32756338,142
48.2463414,14.32629633,19
48.2462887,14.32764029,71
48.24533802,14.32890732,41
48.24623599,14.32898425,8
48.24348936,14.33009734,58
48.24438732,14.33017429,157
48.24343661,14.33144122,33
48.24433458,14.3315182,19
48.24528529,14.33025125,28
48.23889403,14.33240015,40
48.23979199,14.33247713,28
48.23884125,14.33374391,187
48.23973922,14.33382092,2
48.24068996,14.33255412,35
48.24158792,14.33263111,22
48.24063718,14.33389793,106
48.24153514,14.33397495,16
48.24243311,14.33405197,43
48.23878846,14.33508767,5
48.23968643,14.3351647,119
48.23873566,14.33643143,114
48.23963362,14.33650848,29
48.24058439,14.33524174,7
48.24148235,14.33531878,213
48.24238031,14.33539582,10
48.24053158,14.33658554,27
48.24142954,14.3366626,12
48.2423275,14.33673967,189
48.24338385,14.33278511,16
48.24333107,14.33412899,2
48.24607774,14.33301613,5
48.24327827,14.33547287,29
48.24417624,14.33554992,130
48.24322546,14.33681674,15
48.24412342,14.33689382,13
48.23567169,14.34560601,188
48.23752052,14.34441672,145
48.2374676,14.34576043,109
48.2355658,14.34829333,19
48.24047876,14.33792934,1
48.24137672,14.33800643,4
48.24227467,14.33808352,3
48.24222183,14.33942737,152
48.24216897,14.34077121,533
48.24317263,14.33816061,20
48.24407059,14.33823771,33
48.24311979,14.33950449,4
48.24401775,14.33958161,69
48.24306693,14.34084835,101
48.24396488,14.3409255,108
48.24301405,14.34219222,27
48.24391201,14.34226939,8
48.23841847,14.34449391,79
48.23836555,14.34583765,19
48.2481328,14.30352503,44
48.24903079,14.30360152,116
48.24808038,14.30486906,12
48.24897836,14.30494558,161
48.24992877,14.30367802,41
48.25082676,14.30375452,4
48.25077433,14.30509862,21
48.24802794,14.30621309,12
48.24892592,14.30628963,125
48.24797548,14.30755712,34
48.2498239,14.30636618,1
48.25072188,14.30644272,172
48.24977144,14.30771025,4
48.25066942,14.30778682,19
48.25172474,14.30383102,4
48.25262272,14.30390753,6
48.25167231,14.30517515,74
48.25257029,14.30525168,102
48.25352071,14.30398404,9
48.25441869,14.30406056,21
48.25531667,14.30413708,15
48.25346827,14.30532822,11
48.25436626,14.30540476,57
48.25526424,14.3054813,4
48.25161987,14.30651928,16
48.25251785,14.30659583,41
48.25156741,14.3078634,14
48.25246539,14.30793998,123
48.25341583,14.30667239,179
48.25431381,14.30674895,80
48.25521179,14.30682552,20
48.25336336,14.30801656,36
48.25426134,14.30809314,23
48.25515932,14.30816973,63
48.24792301,14.30890114,266
48.24882099,14.30897773,2
48.24787052,14.31024516,47
48.2487685,14.31032177,66
48.24966648,14.31039839,16
48.24781801,14.31158918,35
48.24776549,14.3129332,133
48.24871599,14.31166582,31
48.24771295,14.31427721,55
48.24961397,14.31174246,2
48.24956145,14.31308652,21
48.25051195,14.3118191,27
48.25045942,14.31316319,14
48.25040688,14.31450727,249
48.25151493,14.30920752,14
48.25241291,14.30928412,145
48.25146243,14.31055163,9
48.25236041,14.31062826,25
48.25331089,14.30936073,66
48.25325839,14.31070489,156
48.25415637,14.31078152,16
48.2523079,14.3119724,1
48.25130486,14.31458397,13
48.25220283,14.31466067,6
48.25320588,14.31204905,88
48.25410385,14.31212571,68
48.25315335,14.31339321,16
48.25405132,14.31346989,11
48.25500183,14.31220237,28
48.2549493,14.31354658,28
48.2531008,14.31473737,25
48.25399878,14.31481407,20
48.25616222,14.30555784,41
48.25610977,14.30690209,21
48.2560573,14.30824633,19
48.26065211,14.30594062,80
48.26160253,14.3046728,32
48.26155009,14.30601719,79
48.25970168,14.3072084,5
48.26059966,14.30728498,2
48.26054719,14.30862934,82
48.26144516,14.30870596,84
48.2558998,14.31227903,18
48.25584727,14.31362326,306
48.25679778,14.3123557,22
48.25579472,14.31496749,55
48.2566927,14.31504421,7
48.25764322,14.31377665,30
48.25854119,14.31385335,6
48.25759067,14.31512092,36
48.25848864,14.31519765,17
48.2604947,14.3099737,4
48.25938661,14.31527437,90
